id,id_objecta,id_spr_etap_rabot,id_otvetstvennogo,id_avtor,data_nachala_rabot,data_okonchaniya_rabot,document_number,srok_dney,comment,status
49026,2140101,8,6,6,2014-05-27,2014-05-27,,,," ? ??????"
49027,2140141,20,20,20,2014-12-19,2014-12-19,,,," ? ??????"
49028,2140161,12,20,20,2014-10-21,2014-10-16,5496-??,,," ? ??????"
49029,2140181,10,20,20,2014-10-06,2014-07-23,,,," ? ??????"
49030,2140191,69,20,20,2015-05-25,2015-05-25,132,,," ? ??????"
49031,2140221,78,14,14,2014-12-22,2014-12-22,,,," ? ??????"
49032,2140241,86,20,20,2015-02-02,2015-02-02,12,,," ? ??????"
49033,2140261,71,14,14,2014-09-02,2014-09-01,37/27494,,," ? ??????"
49034,2140271,21,20,20,2015-01-28,2015-01-22,,,"??????? 22.01.2015 ? ??-  ????????? ?? ???? ???: 26.11.14-????????? ?????? ? ???? (????  08.12.14 ???????? ?????????)."," ? ??????"
49035,2140311,21,20,20,2014-11-24,2014-11-14,40053,,"21.11.14  ? ?? ???????? ?.?.?. ?????????? ? ????????????? ???????? ?? ? ????????????? ?????????? ? 40053 ?? 14.11.14."," ? ??????"
49036,2140331,86,20,20,2014-09-16,2014-09-16,401,,," ? ??????"
49037,2140431,78,14,14,2014-12-26,2014-12-26,,,," ? ??????"
49038,2140441,78,14,14,2014-12-26,2014-12-26,,,," ? ??????"
49039,2140481,10,20,20,2015-10-07,2015-04-15,,,," ? ??????"
49040,2140511,19,14,14,2015-03-12,2015-03-11,30-1982974,,," ? ??????"
49041,2140611,49,20,20,2015-05-12,2015-05-12,,,," ? ??????"
49042,2140651,49,20,20,2015-02-18,2015-02-18,,,," ? ??????"
49043,2140681,86,20,20,2015-02-16,2015-02-05,?/?,,," ? ??????"
49044,2140711,18,14,14,2014-12-26,2014-12-25,485,,," ? ??????"
49045,2140731,19,13,13,2015-02-17,2015-02-17,30-1908164,,," ? ??????"
49046,2140751,10,20,20,2015-03-05,2015-02-26,,,," ? ??????"
49047,2140791,49,20,20,2015-07-01,2015-07-01,,,," ? ??????"
49048,2150051,71,20,20,2015-03-20,2015-03-19,?/?,,," ? ??????"
49049,2150061,19,13,13,2015-06-30,2015-06-30,30-2279442,,," ? ??????"
49050,2150081,20,14,14,2015-02-25,2015-02-25,,,," ? ??????"
49051,2150091,21,20,20,2015-02-18,2015-02-18,,,"18/02/15 ??????? ?.?. ??????? ? ?? ???????????? ???????? ? ??????? ??? ???.?."," ? ??????"
49052,2150101,12,20,20,2015-02-25,2015-02-25,1350-??,,," ? ??????"
49053,2150131,67,20,20,2015-05-14,2015-05-14,185,,," ? ??????"
49054,2150141,10,20,20,2015-04-21,2015-03-27,,,," ? ??????"
49055,2150191,19,13,13,2015-06-29,2015-06-29,30-2276025,,," ? ??????"
49056,2150271,114,20,20,2015-04-17,2015-04-17,129,,," ? ??????"
49057,2150371,20,20,20,2015-05-29,2015-05-29,,,," ? ??????"
49058,2150401,86,20,20,2015-07-07,2015-07-02,,,," ? ??????"
49059,2150631,86,20,20,2015-07-14,2015-07-14,,,," ? ??????"
49060,2150651,21,20,20,2015-10-28,2015-10-28,,,"28.10.15 ?? ??????? ?.?. ???????? ??????????"," ? ??????"
49061,2151311,114,20,20,2016-01-18,2016-01-15,3,,," ? ??????"
49062,3120891,83,4,4,2012-11-22,2012-11-22,,,," ? ??????"
49063,3120911,8,6,6,2013-01-23,2013-01-23,,,," ? ??????"
49064,3120921,21,20,20,2013-05-31,2013-05-31,,,"31.05.13 ?? ??????? ????????? ???????? ??????????? ? ????? CD (? ?/?)."," ? ??????"
49065,3120931,83,16,16,2012-11-21,2012-11-21,,,," ? ??????"
49066,3120932,18,14,14,2012-11-23,2012-11-23,,,," ? ??????"
49067,3121001,10,20,20,2013-02-08,2013-02-05,,,," ? ??????"
49068,3121031,49,14,14,2013-03-12,2013-03-12,52,,". ????.??? ???????? 12.03.2013"," ? ??????"
49069,3121041,83,3,3,2012-11-22,2012-11-22,,,," ? ??????"
49070,3121051,72,20,20,2013-01-18,2013-01-17,,,," ? ??????"
49071,3121061,72,20,20,2013-07-12,2013-07-12,156,,," ? ??????"
49072,3121071,9,20,20,2013-02-14,2013-02-14,26,,," ? ??????"
49073,3121081,12,20,20,2012-12-11,2012-12-11,8556-??,,," ? ??????"
49074,3121082,78,14,14,2013-03-04,2013-03-04,,,," ? ??????"
49075,3121171,12,20,20,2013-03-28,2013-03-27,1401-??,,"28.03.13 ?.?.?. - ?????."," ? ??????"
49076,3130061,20,20,20,2013-07-03,2013-07-03,,,," ? ??????"
49077,3130071,86,20,20,2013-07-04,2013-07-04,144,,," ? ??????"
49078,3150281,20,20,20,2015-11-06,2015-11-06,,,," ? ??????"
49079,11203410,72,14,14,2012-08-14,2012-06-20,,,," ? ??????"
49080,11203411,72,14,14,2012-08-14,2012-06-20,,,," ? ??????"
49081,11203412,72,14,14,2012-08-17,2012-08-17,,,," ? ??????"
49082,11203413,10,14,14,2012-08-14,2012-07-05,,,," ? ??????"
49083,11203414,68,14,14,2012-08-14,2012-07-11,,,," ? ??????"
49084,11203415,12,20,20,2012-09-07,2012-09-06,,,," ? ??????"
49085,11203416,68,14,14,2012-08-14,2012-07-05,,,," ? ??????"
49086,11203417,18,20,20,2012-10-25,2012-10-25,,,"?? ???????"," ? ??????"
49087,11203418,12,14,14,2012-09-03,2012-09-03,,,," ? ??????"
49088,11203419,10,20,20,2012-10-08,2012-10-03,,,," ? ??????"
49089,11203420,19,20,20,2012-11-22,2012-11-21,2012-25,,," ? ??????"
49090,11203421,12,20,20,2012-09-17,2012-08-24,5255-??,,," ? ??????"
49091,11203422,10,14,14,2012-08-14,2012-07-05,,,," ? ??????"
49092,11203423,20,13,13,2012-08-24,2012-08-20,17751,,," ? ??????"
49093,11203424,12,20,20,2012-09-07,2012-09-06,,,," ? ??????"
49094,11203425,18,20,20,2012-10-15,2012-10-15,,,," ? ??????"
49095,21200112,9,14,14,2012-07-25,2012-02-01,17,,," ? ??????"
49096,21200114,12,14,14,2012-07-20,2012-05-22,,,," ? ??????"
49097,21204510,19,20,20,2013-02-14,2013-02-14,2013-104,,," ? ??????"
49098,21204512,12,20,20,2013-01-17,2012-12-28,9163-??,,," ? ??????"
49099,21204513,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49100,21204515,86,20,20,2013-01-30,2013-01-30,,,," ? ??????"
49101,21204516,19,20,20,2013-01-30,2013-01-30,2013-61,,," ? ??????"
49102,21204518,86,20,20,2013-01-23,2013-01-22,,,," ? ??????"
49103,21204519,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49104,21204520,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49105,21204521,11,16,16,2012-10-25,2012-10-25,,,," ? ??????"
49106,21204523,19,3,3,2012-11-14,2012-11-13,2012-1427,,," ? ??????"
49107,21204524,68,20,20,2012-09-27,2012-09-27,32604501,,," ? ??????"
49108,21204525,19,20,20,2012-11-13,2012-11-12,2012-1377,,," ? ??????"
49109,21204526,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49110,21204529,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49111,21204533,86,14,14,2013-03-07,2013-03-11,,,," ? ??????"
49112,21204535,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49113,21204536,86,20,20,2013-02-01,2013-02-04,,,," ? ??????"
49114,21204537,68,20,20,2012-09-10,2012-08-31,32424401,,," ? ??????"
49115,21204538,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49116,21204539,80,20,20,2012-09-26,2012-09-26,,,," ? ??????"
49117,21204541,72,20,20,2013-02-06,2012-08-21,,,," ? ??????"
49118,21204543,11,16,16,2012-10-25,2012-10-25,,,"31.10.12 ????? ?????????? ??-?? ????????? ??????? ??"," ? ??????"
49119,21204545,10,20,20,2012-10-29,2012-10-23,,,," ? ??????"
49120,21204546,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49121,21204548,11,20,20,2013-02-06,2012-09-10,,,," ? ??????"
49122,21204549,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ????????-???????"," ? ??????"
49123,21204550,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49124,21204551,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49125,21204552,19,20,20,2012-12-17,2012-12-14,2012-2472,,," ? ??????"
49126,21204553,86,20,20,2013-02-01,2013-02-04,,,," ? ??????"
49127,21204554,80,20,20,2012-10-23,2012-10-23,,,," ? ??????"
49128,21204555,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49129,21204556,21,20,20,2012-12-13,2012-12-13,,,"12.12.12 ?/? ???????? ???????"," ? ??????"
49130,21204557,19,20,20,2012-11-14,2012-11-13,2012-1433,,," ? ??????"
49131,21204558,19,20,20,2012-11-26,2012-11-27,2012-1915,,," ? ??????"
49132,21204559,83,16,16,2012-12-25,2012-12-25,,,," ? ??????"
49133,21204560,20,20,20,2013-02-01,2013-02-01,,,," ? ??????"
49134,21204562,21,20,20,2012-12-10,2012-12-10,,,"10.12.12 ?/? ?.?.?-??????? ?.?."," ? ??????"
49135,21204563,21,20,20,2013-02-15,2013-02-01,78/13-1179,,"14.02.13 ???????? ??????? ?? ?????? ? ????????????? ???????????? ????? ? 78/13-1179 ?? 01.02.2013?."," ? ??????"
49136,21204564,21,20,20,2012-12-13,2012-12-13,,,"12.12.2012 ?/? ???????? ???????"," ? ??????"
49137,21204567,12,20,20,2012-09-07,2012-08-24,5460-??,,," ? ??????"
49138,21204568,86,20,20,2013-01-21,2013-01-21,,,," ? ??????"
49139,21204569,86,20,20,2013-01-21,2013-01-21,,,"??????? ?.?."," ? ??????"
49140,21204570,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49141,21204572,19,20,20,2012-12-14,2012-12-11,2012-38,,," ? ??????"
49142,21204573,68,20,20,2012-10-25,2012-10-24,32774201,,," ? ??????"
49143,21204575,12,20,20,2012-09-07,2012-09-04,5672-??,,," ? ??????"
49144,21204576,72,20,20,2013-02-05,2012-09-04,,,," ? ??????"
49145,21204579,83,16,16,2012-11-12,2012-11-02,,,," ? ??????"
49146,21204580,19,14,14,2012-12-27,2012-12-26,,,," ? ??????"
49147,21204581,83,16,16,2012-11-12,2012-11-07,,,," ? ??????"
49148,21204582,19,20,20,2012-12-17,2012-12-14,2012-2471,,," ? ??????"
49149,21204583,72,20,20,2013-02-06,2012-08-21,,,," ? ??????"
49150,21204585,21,20,20,2013-01-14,2013-01-14,,,10," ? ??????"
49151,21204587,86,20,20,2013-01-21,2013-01-21,,,"??????? ?.?."," ? ??????"
49152,21204589,86,20,20,2013-02-08,2013-02-11,,,," ? ??????"
49153,21204590,86,20,20,2013-01-21,2013-01-21,,,"??????? ?.?."," ? ??????"
49154,21204591,20,20,20,2013-01-30,2013-01-29,,,," ? ??????"
49155,21204592,12,20,20,2012-12-03,2012-11-21,8076-??,,," ? ??????"
49156,21204593,72,20,20,2013-02-05,2012-09-10,,,," ? ??????"
49157,21204594,19,20,20,2013-02-05,2012-12-28,2012-91,,," ? ??????"
49158,21204595,72,20,20,2013-02-05,2012-09-04,,,," ? ??????"
49159,21204596,20,14,14,2012-12-29,2012-12-28,,,," ? ??????"
49160,21204599,11,16,16,2013-01-21,2013-01-21,,,," ? ??????"
49161,21301912,10,14,14,2013-12-03,2013-11-28,,,," ? ??????"
49162,21301914,20,20,20,2014-03-03,2014-03-03,,,," ? ??????"
49163,21301915,86,20,20,2014-03-03,2014-03-03,46,,," ? ??????"
49164,21301916,12,14,14,2014-06-18,2014-06-03,2991-??,,," ? ??????"
49165,21301918,10,20,20,2013-10-15,2013-10-10,,,," ? ??????"
49166,21301922,9,20,20,2013-11-20,2013-11-19,35276301,,," ? ??????"
49167,21301923,20,20,20,2014-02-12,2014-02-11,,,," ? ??????"
49168,21301924,10,20,20,2013-10-11,2013-10-09,,,," ? ??????"
49169,21301925,10,20,20,2013-10-15,2013-10-10,,,," ? ??????"
49170,21301926,12,20,20,2014-07-11,2014-06-25,3320-??,,," ? ??????"
49171,21301928,10,20,20,2013-10-15,2013-10-10,,,," ? ??????"
49172,21301929,20,20,20,2014-02-18,2014-02-17,,,," ? ??????"
49173,21301930,8,6,6,2013-11-28,2013-11-28,,,"??????? ?????????????? ????? ??????????? ????????? ???. ?? ?? ?????? ?? 15.11.13 ?40/37554"," ? ??????"
49174,21301931,86,20,20,2014-02-24,2014-02-24,37,,," ? ??????"
49175,21301933,68,20,20,2014-01-16,2014-01-15,35497901,,," ? ??????"
49176,21301935,86,20,20,2014-02-19,2014-02-19,34,,," ? ??????"
49177,21301941,10,14,14,2013-12-05,2013-12-02,,,," ? ??????"
49178,21301943,9,20,20,2014-01-15,2014-01-15,6,,," ? ??????"
49179,21301944,19,14,14,2015-08-20,2015-08-19,30-2407561,,," ? ??????"
49180,21301947,86,20,20,2015-07-07,2015-07-07,,,," ? ??????"
49181,21301949,10,14,14,2014-02-05,2014-01-22,,,," ? ??????"
49182,21301950,10,14,14,2014-02-05,2014-01-23,,,," ? ??????"
49183,21301953,19,13,13,2014-07-07,2014-07-07,,,," ? ??????"
49184,21301954,19,14,14,2014-02-24,2014-02-21,30-677262,,," ? ??????"
49185,21301955,12,14,14,2013-08-21,2013-08-15,4000-??,,," ? ??????"
49186,21301956,12,14,14,2013-08-21,2013-08-15,4014-??,,," ? ??????"
49187,21301957,20,20,20,2014-02-24,2014-02-24,,,," ? ??????"
49188,21301958,20,20,20,2014-03-03,2014-03-03,,,," ? ??????"
49189,21301959,20,20,20,2014-02-24,2014-02-24,,,," ? ??????"
49190,21301960,12,14,14,2013-08-21,2013-08-15,4019-??,,," ? ??????"
49191,21301961,19,20,20,2014-02-11,2014-02-11,30-634386,,," ? ??????"
49192,21301962,20,20,20,2014-03-03,2014-03-03,,,," ? ??????"
49193,21301963,72,20,20,2013-07-05,2013-07-05,,,," ? ??????"
49194,21301964,19,20,20,2014-02-11,2014-02-11,30-634050,,," ? ??????"
49195,21301965,86,20,20,2014-03-03,2014-03-03,46,,," ? ??????"
49196,21301966,86,20,20,2014-03-03,2014-03-03,46,,," ? ??????"
49197,21301967,12,20,20,2013-09-04,2013-08-27,4283-??,,," ? ??????"
49198,21301968,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49199,21301969,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49200,21301970,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49201,21301971,19,14,14,2014-02-19,2014-02-19,30-665472,,," ? ??????"
49202,21301972,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49203,21301922,19,13,13,2014-07-02,2014-07-02,30-1127781,,," ? ??????"
49204,21301924,71,20,20,2014-04-11,2014-04-10,?/?,,," ? ??????"
49205,21301925,20,20,20,2014-09-16,2014-09-12,,,," ? ??????"
49206,21301926,86,20,20,2014-09-18,2014-09-17,402,,," ? ??????"
49207,21301928,20,20,20,2014-09-16,2014-09-12,,,," ? ??????"
49208,21301930,68,20,20,2014-01-16,2014-01-15,35497801,,," ? ??????"
49209,21301933,19,13,13,2014-08-08,2014-08-08,30-1239918,,," ? ??????"
49210,21301941,86,20,20,2014-09-16,2014-09-16,?/?,,"16.09.14 -?? ?????? ?.?.?. ?? ?? - ??????????? ???????? ???????? ?????? ???????????? ? ?.?.?.??? ??????????? ???????? ??? ???.?????? ??????? ??????? ?.?."," ? ??????"
49211,21301943,12,20,20,2014-07-11,2014-06-30,3470-??,,," ? ??????"
49212,21301949,19,13,13,2014-08-08,2014-08-08,30-1240046,,," ? ??????"
49213,21301950,20,20,20,2014-08-26,2014-08-25,,,," ? ??????"
49214,21301955,86,20,20,2014-02-24,2014-02-24,37,,," ? ??????"
49215,21301956,86,20,20,2014-02-24,2014-02-24,37,,," ? ??????"
49216,21301960,86,20,20,2014-03-03,2014-03-03,46,,," ? ??????"
49217,21301963,86,20,20,2014-02-12,2014-02-12,29,,," ? ??????"
49218,21301967,86,20,20,2014-03-11,2014-03-11,48,,," ? ??????"
49219,21301976,86,20,20,2014-03-11,2014-03-11,48,,," ? ??????"
49220,21301978,86,20,20,2014-03-11,2014-03-11,48,,," ? ??????"
49221,21301980,21,20,20,2014-03-11,2014-03-11,,,"?????? ? ?????????? ???? ???????? ??????? ? ??????????????? ?? 05.03.14?. ? 78/14-8414."," ? ??????"
49222,21301995,68,20,20,2013-07-12,2013-07-11,34381701,,," ? ??????"
49223,21303310,21,20,20,2013-11-26,2013-11-26,,,"25.11.13 ?.?.?. ????? ?.?. ? ????????????? ?.?. ?? ??????????? - ??????? 26.11.13"," ? ??????"
49224,21303320,21,20,20,2013-11-21,2013-11-21,,,"21.11.13 ????????? ????? ?????? ?.?. Pdf"," ? ??????"
49225,21303323,21,20,20,2013-10-08,2013-10-08,,,"07.10.2013 ?? ?? ???????? ????? ????????? ? 2-? ???."," ? ??????"
49226,21303324,12,14,14,2013-10-30,2013-10-16,5739-??,,," ? ??????"
49227,21303327,12,14,14,2013-10-30,2013-10-16,5746-??,,," ? ??????"
49228,21303329,18,20,20,2014-02-21,2014-02-20,?/?,,," ? ??????"
49229,21303331,12,20,20,2015-02-18,2015-02-02,657-??,,," ? ??????"
49230,21303332,20,20,20,2013-12-24,2013-12-23,,,?.?.?.," ? ??????"
49231,21303336,12,20,20,2014-04-15,2014-04-08,2017-??,,," ? ??????"
49232,21303337,21,20,20,2014-05-13,2014-05-13,,,"13.05.14 ???????? ??????? ? ??????????????? ????????????? ?.?. ?? 29.04.14 ? 78/14-18111."," ? ??????"
49233,21303338,20,20,20,2014-05-13,2014-05-13,,,," ? ??????"
49234,21303339,21,20,20,2013-11-21,2013-11-21,,,"21.11.13 ????????? ????? ?????? ?.? pdf"," ? ??????"
49235,21303343,9,20,20,2013-09-06,2013-09-04,592,,," ? ??????"
49236,21303410,86,20,20,2014-03-03,2014-03-03,44,,," ? ??????"
49237,21303423,8,6,6,2013-11-14,2013-11-14,,,"??????? ?????????????? ?? ????? ???????? ??"," ? ??????"
49238,21303424,72,20,20,2014-01-14,2014-01-14,,,"? ?.107 ??????"," ? ??????"
49239,21303425,72,20,20,2013-11-14,2013-11-14,,,," ? ??????"
49240,21303426,86,14,14,2014-02-27,2014-02-27,38,,," ? ??????"
49241,21303427,86,14,14,2014-02-27,2014-02-27,38,,," ? ??????"
49242,21303428,19,14,14,2014-02-06,2014-02-05,30-613350,,," ? ??????"
49243,21303429,72,20,20,2013-11-14,2013-11-14,,,," ? ??????"
49244,21303431,18,14,14,2014-02-19,2014-02-18,30-663455,,," ? ??????"
49245,21303432,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49246,21303433,86,20,20,2014-03-13,2014-03-12,50,,," ? ??????"
49247,21303436,20,20,20,2014-02-24,2014-02-24,,,," ? ??????"
49248,21303437,86,20,20,2014-03-13,2014-03-12,50,,," ? ??????"
49249,21303438,86,20,20,2014-03-13,2014-03-12,50,,," ? ??????"
49250,21303440,86,20,20,2014-03-24,2014-03-24,58,,," ? ??????"
49251,21303441,86,20,20,2014-03-24,2014-03-24,58,,," ? ??????"
49252,21303442,19,14,14,2014-02-06,2014-02-06,30-615411,,," ? ??????"
49253,21303443,19,14,14,2014-02-06,2014-02-06,30-615444,,," ? ??????"
49254,21303444,12,14,14,2014-01-30,2014-01-23,329-??,,," ? ??????"
49255,21303445,19,14,14,2014-02-24,2014-02-21,30-677210,,," ? ??????"
49256,21303446,20,20,20,2014-03-13,2014-03-13,,,," ? ??????"
49257,21303447,19,14,14,2014-02-24,2014-02-21,30-677063,,," ? ??????"
49258,21303454,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
49259,21303455,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
49260,21303456,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
49261,21303457,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
49262,21303458,86,14,14,2015-04-24,2015-04-24,,,," ? ??????"
49263,21303459,86,20,20,2015-05-07,2015-05-06,160,,," ? ??????"
49264,21303460,20,14,14,2015-04-23,2015-04-23,,,," ? ??????"
49265,21303461,20,14,14,2015-04-23,2015-04-23,,,," ? ??????"
49266,21303462,20,14,14,2015-04-23,2015-04-23,,,," ? ??????"
49267,21303463,19,14,14,2015-04-08,2015-04-08,30-2069857,,," ? ??????"
49268,21301973,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49269,21301974,19,14,14,2014-02-19,2014-02-19,30-665549,,," ? ??????"
49270,21301976,12,20,20,2013-08-27,2013-08-15,4020-??,,," ? ??????"
49271,21301977,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49272,21301978,12,20,20,2013-09-18,2013-09-06,4580-??,,," ? ??????"
49273,21301979,86,20,20,2014-04-23,2014-04-22,76,,," ? ??????"
49274,21301980,19,14,14,2014-02-19,2014-02-19,30-667204,,," ? ??????"
49275,21301981,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49276,21301983,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49277,21301984,86,20,20,2014-03-28,2014-03-25,57,,," ? ??????"
49278,21301986,86,20,20,2014-03-03,2014-03-03,46,,," ? ??????"
49279,21301987,19,14,14,2014-02-24,2014-02-21,30-677349,,," ? ??????"
49280,21301988,12,20,20,2014-07-04,2014-06-16,3171-??,,," ? ??????"
49281,21301989,86,20,20,2014-03-28,2014-03-25,57,,," ? ??????"
49282,21301990,86,20,20,2014-03-28,2014-03-25,57,,," ? ??????"
49283,21301991,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49284,21301992,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49285,21301993,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49286,21301994,20,20,20,2014-03-11,2014-03-11,,,," ? ??????"
49287,21301995,11,3,3,2013-07-09,2013-07-09,,,"????? ?????????? 09.07.13 (???????"," ? ??????"
49288,21301996,20,14,14,2014-09-02,2014-08-29,,,," ? ??????"
49289,21301997,20,20,20,2014-04-24,2014-04-24,,,," ? ??????"
49290,21301998,20,20,20,2014-04-29,2014-04-29,,,," ? ??????"
49291,21301999,20,14,14,2014-09-02,2014-08-29,,,," ? ??????"
49292,21303310,12,20,20,2013-08-28,2013-08-20,4108-??,,," ? ??????"
49293,21303314,20,20,20,2014-02-18,2014-02-17,,,," ? ??????"
49294,21303315,20,20,20,2014-02-18,2014-02-17,,,," ? ??????"
49295,21303316,20,20,20,2014-02-12,2014-02-11,,,," ? ??????"
49296,21303320,72,20,20,2013-09-02,2013-09-02,590,,"? ?? ???.10"," ? ??????"
49297,21303322,18,20,20,2014-01-15,2014-01-14,1,,," ? ??????"
49298,21303323,21,6,6,2013-09-12,2013-09-12,,,"?? ??????? ???. ?? ????? ?????????? ????? ????????? ?????? ??"," ? ??????"
49299,21303324,21,20,20,2013-09-18,2013-09-17,,,"????? ????????? ???????? ? ??"," ? ??????"
49300,21303326,18,20,20,2014-02-13,2014-02-13,32,,," ? ??????"
49301,21303327,21,14,14,2013-09-18,2013-09-17,,,"????? ????????? ???????? ? ??"," ? ??????"
49302,21303329,21,20,20,2014-01-15,2014-01-15,,,"?/? ????????? ???????? 27.12.2013"," ? ??????"
49303,21303330,86,20,20,2014-04-23,2014-04-23,78,,," ? ??????"
49304,21303331,9,20,20,2013-12-18,2013-12-18,674,,," ? ??????"
49305,21303332,12,20,20,2013-10-17,2013-08-22,4167-??,,," ? ??????"
49306,21303333,19,14,14,2013-11-01,2013-11-01,30-257461,,," ? ??????"
49307,21303334,19,14,14,2013-11-01,2013-11-01,30-257581,,," ? ??????"
49308,21303335,20,14,14,2013-11-22,2013-11-22,,,," ? ??????"
49309,21303336,67,14,14,2013-11-14,2013-11-14,641,,," ? ??????"
49310,21303337,67,20,20,2013-11-14,2013-11-14,642,,," ? ??????"
49311,21303338,67,20,20,2013-11-14,2013-11-14,644,,," ? ??????"
49312,21303339,72,20,20,2013-07-31,2013-07-31,334,,"? ?????? ?? - ??????"," ? ??????"
49313,21303340,86,20,20,2014-02-12,2014-02-12,31,,," ? ??????"
49314,21303341,20,20,20,2014-01-14,2014-01-13,,,," ? ??????"
49315,21303343,21,20,20,2013-08-09,2013-08-09,,,"08.08.2013 ??? ???? ??? ??????????? ?? ??. 27.08.2013 ??????? ????????? ? ?????. ? ???????????? ???. ?? ? ????? ??????????? ?? ????? ? ?????. ? ???????? ????? ?247 ?? 12.07.13"," ? ??????"
49316,21303344,86,20,20,2014-02-12,2014-02-12,31,,," ? ??????"
49317,21303345,20,14,14,2013-12-04,2013-12-03,,,," ? ??????"
49318,21303346,19,20,20,2014-01-23,2014-01-23,30-560694,,???.," ? ??????"
49319,21303347,19,14,14,2014-01-28,2014-01-27,30-574543,,," ? ??????"
49320,21303348,86,20,20,2014-02-18,2014-02-18,35,,," ? ??????"
49321,21303410,12,14,14,2014-01-30,2014-01-23,327-??,,," ? ??????"
49322,21303423,11,20,20,2013-09-03,2013-09-03,,,," ? ??????"
49323,21303424,9,14,14,2013-08-19,2013-08-19,502,,," ? ??????"
49324,21303425,11,16,16,2013-10-28,2013-10-28,,,," ? ??????"
49325,21303426,12,14,14,2014-01-30,2014-01-23,325-??,,," ? ??????"
49326,21303427,12,14,14,2014-01-30,2014-01-23,325-??,,," ? ??????"
49327,21303428,68,20,20,2013-08-19,2013-08-19,34686601,,," ? ??????"
49328,21303429,11,16,16,2013-10-28,2013-10-28,,,," ? ??????"
49329,21303430,11,4,4,2013-09-03,2013-09-03,,,," ? ??????"
49330,21303431,10,20,20,2013-08-26,2013-08-23,,,," ? ??????"
49331,21303432,14,20,20,2014-01-14,2014-01-14,,,"? ?.107 ??????"," ? ??????"
49332,21303433,19,14,14,2014-02-18,2014-02-18,30-657393,,," ? ??????"
49333,21303434,19,14,14,2014-02-18,2014-02-18,30-657468,,," ? ??????"
49334,21303435,19,14,14,2014-02-18,2014-02-18,30-657492,,," ? ??????"
49335,21303436,12,14,14,2014-01-30,2014-01-23,305-??,,," ? ??????"
49336,21303437,12,20,20,2014-02-13,2014-02-04,496-??,,," ? ??????"
49337,21303438,12,20,20,2014-02-13,2014-02-04,496-??,,," ? ??????"
49338,21303439,68,20,20,2013-08-22,2013-08-22,34723001,,," ? ??????"
49339,21303440,12,20,20,2014-02-19,2014-02-05,540-??,,," ? ??????"
49340,21303441,12,20,20,2014-02-19,2014-02-05,540-??,,," ? ??????"
49341,21303442,11,4,4,2013-09-04,2013-09-04,,,," ? ??????"
49342,21303443,11,4,4,2013-09-04,2013-09-04,,,," ? ??????"
49343,21303444,68,20,20,2013-08-19,2013-08-19,34688301,,," ? ??????"
49344,21303445,11,16,16,2013-10-14,2013-10-14,,,," ? ??????"
49345,21303446,72,14,14,2013-10-18,2013-10-16,,,," ? ??????"
49346,21303447,11,20,20,2013-09-03,2013-09-03,,,," ? ??????"
49347,21303454,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49348,21303455,19,27,27,2015-04-13,2015-04-11,30-2079296,,," ? ??????"
49349,21303456,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49350,21303457,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49351,21303458,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49352,21303459,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49353,21303460,12,20,20,2015-01-14,2014-12-19,7664-??,,," ? ??????"
49354,21303461,11,4,4,2013-09-04,2013-09-04,,,," ? ??????"
